2 2 0
2 4 0
2 6 0
2 8 0
2 10 0
2 12 0
2 14 0
2 16 0
2 18 0
2 20 0
2 22 0
2 24 0
2 26 0
2 28 0
2 30 0
2 32 0
2 34 0
2 36 0
2 38 0
2 40 0
2 42 0
2 44 0
2 46 0
2 48 0
2 50 0
2 52 0
2 54 0
2 56 0
2 58 0
2 60 0
2 62 0
2 64 0
2 66 0
2 68 0
2 70 0
2 72 0
2 74 0
2 76 0
2 78 0
2 80 0
2 82 0
2 84 0
2 86 0
2 88 0
2 90 0
2 92 0
2 94 0
2 96 0
2 98 0
2 100 0
2 102 0
2 104 0
2 106 0
2 108 0
2 110 0
2 112 0
2 114 0
2 116 0
2 118 0
2 120 0
2 122 0
2 124 0
2 126 0
2 128 0
2 130 0
2 132 0
2 134 0
2 136 0
2 138 0
2 140 0
2 142 0
2 144 0
2 146 0
2 148 0
2 150 0
2 152 0
2 154 0
2 156 0
2 158 0
2 160 0
2 162 0
2 164 0
2 166 0
2 168 0
2 170 0
2 172 0
2 174 0
2 176 0
2 178 0
2 180 0
2 182 0
2 184 0
2 186 0
2 188 0
2 190 0
2 192 0
2 194 0
2 196 0
2 198 0
2 200 0
2 202 0
2 204 0
2 206 0
2 208 0
2 210 0
2 212 0
2 214 0
2 216 0
2 218 0
2 220 0
2 222 0
2 224 0
2 226 0
2 228 0
2 230 0
2 232 0
2 234 0
2 236 0
2 238 0
2 240 0
2 242 0
2 244 0
2 246 0
2 248 0
2 250 0
2 252 0
2 254 0
2 256 0
2 258 0
2 260 0
2 262 0
2 264 0
2 266 0
2 268 0
2 270 0
2 272 0
2 274 0
2 276 0
2 278 0
2 280 0
2 282 0
2 284 0
2 286 0
2 288 0
2 290 0
2 292 0
2 294 0
2 296 0
2 298 0
2 300 0
2 302 0
2 304 0
2 306 0
2 308 0
2 310 0
2 312 0
2 314 0
2 316 0
2 318 0
2 320 0
2 322 0
2 324 0
2 326 0
2 328 0
2 330 0
2 332 0
2 334 0
2 336 0
2 338 0
2 340 0
2 342 0
2 344 0
2 346 0
2 348 0
2 350 0
2 352 0
2 354 0
2 356 0
2 358 0
2 360 0
4 2 0
4 4 0
4 6 0
4 8 0
4 10 0
4 12 0
4 14 0
4 16 0
4 18 0
4 20 0
4 22 0
4 24 0
4 26 0
4 28 0
4 30 0
4 32 0
4 34 0
4 36 0
4 38 0
4 40 0
4 42 0
4 44 0
4 46 0
4 48 0
4 50 0
4 52 0
4 54 0
4 56 0
4 58 0
4 60 0
4 62 0
4 64 0
4 66 0
4 68 0
4 70 0
4 72 0
4 74 0
4 76 0
4 78 0
4 80 0
4 82 0
4 84 0
4 86 0
4 88 0
4 90 0
4 92 0
4 94 0
4 96 0
4 98 0
4 100 0
4 102 0
4 104 0
4 106 0
4 108 0
4 110 0
4 112 0
4 114 0
4 116 0
4 118 0
4 120 0
4 122 0
4 124 0
4 126 0
4 128 0
4 130 0
4 132 0
4 134 0
4 136 0
4 138 0
4 140 0
4 142 0
4 144 0
4 146 0
4 148 0
4 150 0
4 152 0
4 154 0
4 156 0
4 158 0
4 160 0
4 162 0
4 164 0
4 166 0
4 168 0
4 170 0
4 172 0
4 174 0
4 176 0
4 178 0
4 180 0
4 182 0
4 184 0
4 186 0
4 188 0
4 190 0
4 192 0
4 194 0
4 196 0
4 198 0
4 200 0
4 202 0
4 204 0
4 206 0
4 208 0
4 210 0
4 212 0
4 214 0
4 216 0
4 218 0
4 220 0
4 222 0
4 224 0
4 226 0
4 228 0
4 230 0
4 232 0
4 234 0
4 236 0
4 238 0
4 240 0
4 242 0
4 244 0
4 246 0
4 248 0
4 250 0
4 252 0
4 254 0
4 256 0
4 258 0
4 260 0
4 262 0
4 264 0
4 266 0
4 268 0
4 270 0
4 272 0
4 274 0
4 276 0
4 278 0
4 280 0
4 282 0
4 284 0
4 286 0
4 288 0
4 290 0
4 292 0
4 294 0
4 296 0
4 298 0
4 300 0
4 302 0
4 304 0
4 306 0
4 308 0
4 310 0
