1 180 0
1 360 0
2 180 0
2 360 0
3 180 0
3 360 0
4 180 0
4 360 0
5 180 0
5 360 0
6 180 0
6 360 0
7 180 0
7 360 0
8 180 0
8 360 0
9 180 0
9 360 0
10 180 0
10 360 0
11 180 0
11 360 0
12 180 0
12 360 0
13 180 0
13 360 0
14 180 0
14 360 0
15 180 0
15 360 0
16 180 0
16 360 0
17 180 0
17 360 0
18 180 0
18 360 0
19 180 0
19 360 0
20 180 0
20 360 0
21 180 0
21 360 0
22 180 0
22 360 0
23 180 0
23 360 0
24 180 0
24 360 0
25 180 0
25 360 0
26 180 0
26 360 0
27 180 0
27 360 0
28 180 0
28 360 0
29 180 0
29 360 0
30 180 0
30 360 0
31 180 0
31 360 0
32 180 0
32 360 0
33 180 0
33 360 0
34 180 0
34 360 0
35 180 0
35 360 0
36 180 0
36 360 0
37 180 0
37 360 0
38 180 0
38 360 0
39 180 0
39 360 0
40 180 0
40 360 0
41 180 0
41 360 0
42 180 0
42 360 0
43 180 0
43 360 0
44 180 0
44 360 0
45 180 0
45 360 0
46 180 0
46 360 0
47 180 0
47 360 0
48 180 0
48 360 0
49 180 0
49 360 0
50 180 0
50 360 0
51 180 0
51 360 0
52 180 0
52 360 0
53 180 0
53 360 0
54 180 0
54 360 0
55 180 0
55 360 0
56 180 0
56 360 0
57 180 0
57 360 0
58 180 3.39957
58 360 6.79914
59 180 263.006
59 360 297.308
60 180 421.493
60 360 700.131
61 180 621.707
61 360 921.849
62 180 794.569
62 360 1171.15
63 180 903.72
63 360 1349.87
64 180 977.995
64 360 1421.57
65 180 1090.06
65 360 1465.48
66 180 1064.57
66 360 1413.64
67 180 1045.79
67 360 1470.43
68 180 1036.2
68 360 1266.33
69 180 984.159
69 360 1273.42
70 180 970.205
70 360 1259.94
71 180 896.573
71 360 1185.18
72 180 808.998
72 360 1056.7
73 180 767.643
73 360 1033.04
74 180 695.601
74 360 994.495
75 180 637.927
75 360 848.888
76 180 580.193
76 360 722.609
77 180 446.835
77 360 687.325
78 180 405.69
78 360 565.342
79 180 365.367
79 360 472.96
80 180 340.004
80 360 403.345
81 180 268.375
81 360 331.858
82 180 235.808
82 360 272.358
83 180 196.386
83 360 225.604
84 180 175.979
84 360 203.618
85 180 157.956
85 360 163.99
86 180 115.901
86 360 144.712
87 180 115.168
87 360 120.456
88 180 93.7517
88 360 95.1343
89 180 106.207
89 360 104.303
90 180 104.502
90 360 104.262
91 180 0
91 360 0
92 180 0
92 360 0
93 180 0
93 360 0
94 180 0
94 360 0
95 180 0
95 360 0
96 180 0
96 360 0
97 180 0
97 360 0
98 180 0
98 360 0
99 180 0
99 360 0
100 180 0
100 360 0
101 180 0
101 360 0
102 180 0
102 360 0
103 180 0
103 360 0
104 180 0
104 360 0
105 180 0
105 360 0
106 180 0
106 360 0
107 180 0
107 360 0
108 180 0
108 360 0
109 180 0
109 360 0
110 180 0
110 360 0
111 180 0
111 360 0
112 180 0
112 360 0
113 180 0
113 360 0
114 180 0
114 360 0
115 180 0
115 360 0
116 180 0
116 360 0
117 180 0
117 360 0
118 180 0
118 360 0
119 180 0
119 360 0
120 180 0
120 360 0
121 180 0
121 360 0
122 180 0
122 360 0
123 180 0
123 360 0
124 180 0
124 360 0
125 180 0
125 360 0
126 180 0
126 360 0
127 180 0
127 360 0
128 180 0
128 360 0
129 180 0
129 360 0
130 180 0
130 360 0
131 180 0
131 360 0
132 180 0
132 360 0
133 180 0
133 360 0
134 180 0
134 360 0
135 180 0
135 360 0
136 180 0
136 360 0
137 180 0
137 360 0
138 180 0
138 360 0
139 180 0
139 360 0
140 180 0
140 360 0
141 180 0
141 360 0
142 180 0
142 360 0
143 180 0
143 360 0
144 180 0
144 360 0
145 180 0
145 360 0
146 180 0
146 360 0
147 180 0
147 360 0
148 180 0
148 360 0
149 180 0
149 360 0
150 180 0
150 360 0
151 180 0
151 360 0
152 180 0
152 360 0
153 180 0
153 360 0
154 180 0
154 360 0
155 180 0
155 360 0
156 180 0
156 360 0
157 180 0
157 360 0
158 180 0
158 360 0
159 180 0
159 360 0
160 180 0
160 360 0
161 180 0
161 360 0
162 180 0
162 360 0
163 180 0
163 360 0
164 180 0
164 360 0
165 180 0
165 360 0
166 180 0
166 360 0
167 180 0
167 360 0
168 180 0
168 360 0
169 180 0
169 360 0
170 180 0
170 360 0
171 180 0
171 360 0
172 180 0
172 360 0
173 180 0
173 360 0
174 180 0
174 360 0
175 180 0
175 360 0
176 180 0
176 360 0
177 180 0
177 360 0
178 180 0
178 360 0
179 180 0
179 360 0
180 180 0
180 360 0
